,t-SNE dimension 1,t-SNE dimension 2,label,file
1539,27.971819,4.5734754,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer4_session1_1_rock_87_beat_4-4
1540,27.590616,3.5216146,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer4_session1_2_jazz_158_beat_4-4
1541,27.384645,3.9549296,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer4_session1_3_jazz-klezmer_152_beat_4-4
1542,27.148884,2.5574634,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer4_session1_4_latin-brazilian_92_beat_4-4
1543,27.025225,2.509635,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer4_session1_5_latin-brazilian_184_beat_4-4
1544,29.192738,7.1105933,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_eval_session_10_soul-groove10_102_beat_4-4
1545,27.094023,7.6002765,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_eval_session_1_funk-groove1_138_beat_4-4
1546,28.919628,7.0928216,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_eval_session_2_funk-groove2_105_beat_4-4
1547,28.922493,7.7390137,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_eval_session_3_soul-groove3_86_beat_4-4
1548,28.99271,7.591684,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_eval_session_4_soul-groove4_80_beat_4-4
1549,28.711102,7.3945994,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_eval_session_5_funk-groove5_84_beat_4-4
1550,29.35811,7.198151,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_eval_session_6_hiphop-groove6_87_beat_4-4
1551,29.067041,6.870044,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_eval_session_7_pop-groove7_138_beat_4-4
1552,29.35391,6.201275,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_eval_session_8_rock-groove8_65_beat_4-4
1553,29.715342,6.2440886,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_eval_session_9_soul-groove9_105_beat_4-4
1554,26.21169,1.4377292,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_10_latin-brazilian-sambareggae_96_beat_4-4
1555,26.185493,1.4132686,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_11_latin-brazilian-sambareggae_96_beat_4-4
1556,26.156372,1.5283356,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_12_latin-brazilian-sambareggae_96_beat_4-4
1557,27.348911,7.0372515,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_13_afrocuban-calypso_124_beat_4-4
1558,27.17459,7.451736,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_14_latin-brazilian-songo_112_beat_4-4
1559,27.041283,7.1458426,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_15_funk_100_beat_4-4
1560,27.262163,7.520469,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_16_rock_136_beat_4-4
1561,26.955437,7.377174,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_17_blues-shuffle_72_beat_4-4
1562,26.951311,7.7254567,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_18_afrocuban_128_beat_4-4
1563,28.4302,6.9938235,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_19_middleeastern_126_beat_4-4
1564,25.627718,5.216292,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_1_latin-brazilian-bossa_127_beat_4-4
1565,27.617674,7.0229416,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_20_latin-brazilian-baiao_110_beat_4-4
1566,27.181368,6.9393487,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_2_latin-brazilian-bossa_127_beat_4-4
1567,27.78175,6.9694276,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_3_latin-brazilian-samba_89_beat_4-4
1568,27.584414,6.883676,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_4_latin-brazilian-samba_89_beat_4-4
1569,27.662685,7.6907334,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_5_latin-brazilian-samba_89_beat_4-4
1570,26.891626,3.020118,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_6_latin-brazilian-maracatu_96_beat_4-4
1571,28.008074,6.784159,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_7_latin-brazilian-maracatu_96_beat_4-4
1572,27.147102,3.560544,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_8_latin-venezuelan-merengue_162_beat_5-8
1573,27.943573,7.9480405,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session1_9_latin-dominican-merengue_130_beat_4-4
1574,28.744823,6.8783193,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_10_neworleans-funk_102_beat_4-4
1575,28.660358,6.8814726,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_11_soul_96_beat_4-4
1576,27.149393,7.3273287,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_12_rock_105_beat_4-4
1577,28.021057,7.7201886,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_13_rock_140_beat_4-4
1578,27.999613,7.6087856,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_14_rock_140_beat_4-4
1579,28.439495,7.9045606,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_15_latin-venezuelan-joropo_80_beat_4-4
1580,27.829613,6.7911696,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_16_latin-ando_125_beat_3-4
1581,27.506577,6.9202385,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_17_latin-brazilian-samba_110_beat_4-4
1582,26.656616,6.2358365,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_18_latin-brazilian-samba_93_beat_4-4
1583,26.703081,7.7873387,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_19_latin-brazilian-ijexa_108_beat_4-4
1584,26.902594,7.689974,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_1_latin-venezuelan-sangueo_101_beat_4-4
1585,28.687649,7.4105654,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_20_latin-brazilian-ijexa_108_beat_4-4
1586,28.459663,7.0216365,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_21_latin-brazilian-ijexa_108_beat_4-4
1587,28.42726,7.020604,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_22_latin-brazilian-frevo_133_beat_4-4
1588,28.110634,7.408448,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_23_latin-brazilian-songo_120_beat_4-4
1589,27.342794,7.525025,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_24_latin-brazilian-songo_120_beat_4-4
1590,28.297695,7.2857547,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_2_latin-brazilian_101_beat_4-4
1591,27.51412,7.223933,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_3_latin-brazilian_101_beat_4-4
1592,28.396437,7.1027617,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_4_reggae_141_beat_4-4
1593,28.606646,6.9416494,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_5_reggae_126_beat_4-4
1594,27.888432,6.854016,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_6_neworleans-secondline_99_beat_4-4
1595,28.961271,6.6301804,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_7_neworleans-secondline_124_beat_4-4
1596,29.157051,7.642737,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_8_neworleans-chacha_124_beat_4-4
1597,27.956512,6.6471906,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer5_session2_9_neworleans-shuffle_104_beat_4-4
1598,28.505295,6.1493883,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session1_1_rock_70_beat_6-8
1599,28.471113,5.585926,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session1_2_rock_70_beat_6-8
1600,28.810349,5.7069454,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session1_3_rock_80_beat_6-8
1601,27.806519,5.7341576,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session1_4_rock_80_beat_6-8
1602,26.905764,6.0860076,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session1_5_rock_60_beat_6-8
1603,28.09796,4.1532736,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session2_1_rock_95_beat_4-4
1604,27.207582,3.9972737,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session2_2_rock_95_beat_4-4
1605,27.477362,6.2125034,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session2_3_rock_88_beat_4-4
1606,27.768042,5.2475185,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session3_1_rock_90_beat_4-4
1607,27.709938,4.7987757,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session3_2_rock_100_beat_4-4
1608,28.398396,5.3724093,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session3_3_rock_100_beat_4-4
1609,28.481243,4.260038,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session3_4_rock_127_beat_4-4
1610,26.999266,4.4930706,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session3_5_rock_180_beat_4-4
1611,27.038889,5.3445525,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session3_6_rock_88_beat_4-4
1612,28.042501,5.247312,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer6_session3_7_rock_88_beat_4-4
1613,29.149565,6.5831947,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_eval_session_10_soul-groove10_102_beat_4-4
1614,26.856577,7.1892147,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_eval_session_1_funk-groove1_138_beat_4-4
1615,29.780268,4.5220633,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_eval_session_2_funk-groove2_105_beat_4-4
1616,29.133667,6.275739,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_eval_session_3_soul-groove3_86_beat_4-4
1617,29.39164,6.8932056,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_eval_session_4_soul-groove4_80_beat_4-4
1618,28.868252,6.3789415,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_eval_session_5_funk-groove5_84_beat_4-4
1619,29.649393,6.277854,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_eval_session_6_hiphop-groove6_87_beat_4-4
1620,29.500687,6.6130543,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_eval_session_7_pop-groove7_138_beat_4-4
1621,29.972195,5.4177184,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_eval_session_8_rock-groove8_65_beat_4-4
1622,29.541908,6.6627784,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_eval_session_9_soul-groove9_105_beat_4-4
1623,27.792253,2.3637335,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_10_rock_93_beat_4-4
1624,28.87239,3.802595,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_11_rock_93_beat_4-4
1625,27.873623,4.7106094,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_12_funk_102_beat_4-4
1626,27.765835,4.9294724,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_13_funk_102_beat_4-4
1627,26.078402,5.3293815,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_14_jazz_100_beat_4-4
1628,26.36724,5.7140126,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_15_jazz_112_beat_4-4
1629,28.532206,4.8881435,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_16_hiphop_100_beat_4-4
1630,28.485678,4.2846384,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_17_hiphop_100_beat_4-4
1631,28.326752,4.4895835,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_18_hiphop_100_beat_4-4
1632,26.737968,5.928945,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_1_rock_86_beat_4-4
1633,28.417536,5.080076,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_22_hiphop_100_beat_4-4
1634,29.344572,4.828771,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_38_hiphop_100_beat_4-4
1635,29.38841,5.8953643,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_39_hiphop_100_beat_4-4
1636,29.00039,4.7925377,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_7_rock_93_beat_4-4
1637,28.22488,5.952497,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_8_rock_93_beat_4-4
1638,29.153996,4.7802014,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session1_9_rock_93_beat_4-4
1639,26.927702,4.0785313,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_100_pop_142_beat_4-4
1640,27.223518,5.4559407,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_101_pop_142_beat_4-4
1641,28.850368,5.3211193,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_103_pop_132_beat_4-4
1642,28.588547,4.4396043,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_104_pop_132_beat_4-4
1643,26.63063,6.166584,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_106_soul-motown_104_beat_4-4
1644,26.530512,6.123864,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_108_soul-motown_104_beat_4-4
1645,28.25347,5.5577083,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_112_jazz-fusion_96_beat_4-4
1646,28.237852,4.3754253,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_113_jazz-fusion_96_beat_4-4
1647,26.936481,6.459833,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_115_jazz-fusion_96_beat_4-4
1648,29.265625,4.9790187,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_123_hiphop_140_beat_4-4
1649,28.323257,4.0045285,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_14_rock_95_beat_4-4
1650,26.17628,3.6508777,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_15_rock_118_beat_4-4
1651,29.036413,3.8713744,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_1_rock_120_beat_4-4
1652,26.46604,3.4450817,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_26_rock_118_beat_4-4
1653,28.91225,5.2380285,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_27_rock_75_beat_4-4
1654,28.73471,6.2370496,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_29_rock_75_beat_4-4
1655,29.660616,4.742105,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_33_rock_75_beat_4-4
1656,28.250053,6.139075,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_36_rock_75_fill_4-4
1657,27.48209,5.042559,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_37_rock_112_beat_4-4
1658,28.477339,5.603351,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_45_rock_135_beat_4-4
1659,26.76487,4.8835025,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_46_rock_135_beat_4-4
1660,26.753319,4.606128,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_53_rock_135_beat_4-4
1661,28.339426,3.807876,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_54_soul-motown_148_beat_4-4
1662,28.131203,3.8763285,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_63_soul-motown_148_beat_4-4
1663,28.241774,4.778568,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_64_rock_145_beat_4-4
1664,29.121813,3.7906783,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_6_rock_120_beat_4-4
1665,28.931519,4.423297,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_72_funk_100_beat_4-4
1666,28.990414,4.7414837,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_79_funk_100_beat_4-4
1667,28.977316,5.5367565,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_80_country_78_beat_4-4
1668,28.73337,5.2332497,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_87_hiphop_75_beat_4-4
1669,29.459173,4.6856356,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_8_rock_95_beat_4-4
1670,28.221073,4.6709,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_93_hiphop_75_beat_4-4
1671,28.684715,4.580717,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_96_pop_142_beat_4-4
1672,27.767157,5.5681076,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session2_97_pop_142_beat_4-4
1673,26.837124,6.980159,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_106_hiphop_70_beat_4-4
1674,28.258873,6.4968305,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_108_rock_95_beat_4-4
1675,27.912987,6.793251,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_109_rock_95_beat_4-4
1676,28.420744,6.755795,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_10_rock_60_beat_4-4
1677,28.095007,6.886205,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_117_rock_95_beat_4-4
1678,28.31246,6.871853,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_119_rock_95_beat_4-4
1679,26.518578,6.113398,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_11_pop-soft_83_beat_4-4
1680,26.619184,6.68524,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_120_rock_93_beat_4-4
1681,26.785078,6.5870814,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_129_rock_93_beat_4-4
1682,28.872663,6.9120092,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_130_soul_105_beat_4-4
1683,28.545809,7.1158967,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_131_soul_105_beat_4-4
1684,28.804825,7.2138677,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_132_soul_105_beat_4-4
1685,28.346455,6.969262,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_133_soul_105_beat_4-4
1686,28.459265,7.3475204,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_150_soul_105_beat_4-4
1687,28.347134,7.374523,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_151_soul_98_beat_4-4
1688,28.77315,7.222699,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_159_soul_98_beat_4-4
1689,30.287704,5.3333497,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_1_rock_60_beat_4-4
1690,26.571907,7.0118356,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_22_pop-soft_83_beat_4-4
1691,26.510168,6.8193536,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_23_pop-soft_83_beat_4-4
1692,28.88131,7.053051,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_24_hiphop_67_beat_4-4
1693,28.42244,7.1829596,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_38_hiphop_67_beat_4-4
1694,27.368393,6.2015204,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_39_rock-indie_63_beat_4-4
1695,26.68489,7.334663,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_46_rock-indie_63_beat_4-4
1696,28.204058,6.8064156,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_47_funk_112_beat_4-4
1697,27.804253,3.9417908,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_49_funk_112_beat_4-4
1698,27.437943,5.7626786,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_64_funk_112_beat_4-4
1699,27.839598,3.9270656,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_65_funk_112_beat_4-4
1700,28.203331,6.2288685,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_67_neworleans-funk_93_beat_4-4
1701,27.408775,6.639058,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_91_neworleans-funk_93_beat_4-4
1702,27.277834,7.0833793,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer7_session3_92_hiphop_70_beat_4-4
1703,29.416077,5.424458,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_eval_session_10_soul-groove10_102_beat_4-4
1704,28.492954,4.930312,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_eval_session_1_funk-groove1_138_beat_4-4
1705,28.648085,5.5250125,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_eval_session_2_funk-groove2_105_beat_4-4
1706,28.5259,5.8092847,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_eval_session_3_soul-groove3_86_beat_4-4
1707,29.58502,5.4470716,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_eval_session_4_soul-groove4_80_beat_4-4
1708,28.352692,5.624878,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_eval_session_5_funk-groove5_84_beat_4-4
1709,28.912062,6.261895,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_eval_session_6_hiphop-groove6_87_beat_4-4
1710,29.001953,5.8719344,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_eval_session_7_pop-groove7_138_beat_4-4
1711,29.472717,4.166351,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_eval_session_8_rock-groove8_65_beat_4-4
1712,29.52003,5.0238204,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_eval_session_9_soul-groove9_105_beat_4-4
1713,28.820051,4.989613,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_10_neworleans-funk_82_beat_4-4
1714,28.531586,4.717098,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_11_neworleans-funk_82_beat_4-4
1715,24.593826,4.6001563,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_12_latin_118_beat_4-4
1716,25.45255,5.0586767,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_13_latin_118_beat_4-4
1717,29.489233,4.715141,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_14_hiphop_94_beat_4-4
1718,29.25757,4.2560887,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_15_hiphop_94_beat_4-4
1719,26.15302,4.090819,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_16_afrobeat_90_beat_4-4
1720,28.066587,3.7407603,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_17_afrobeat_90_beat_4-4
1721,28.188147,4.613319,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_18_funk_108_beat_4-4
1722,28.713497,4.7988358,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_19_funk_108_beat_4-4
1723,29.049992,5.001373,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_1_funk_95_beat_4-4
1724,27.991037,4.582604,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_20_rock-shuffle_112_beat_4-4
1725,27.945038,4.46417,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_21_rock-shuffle_112_beat_4-4
1726,28.16574,4.0306168,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_22_funk_115_beat_4-4
1727,29.53487,5.0777893,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_23_hiphop_70_beat_4-4
1728,27.122536,4.515365,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_24_funk-latin_100_beat_4-4
1729,27.962358,4.0145617,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_25_funk-latin_100_beat_4-4
1730,26.745804,4.346679,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_26_afrobeat_94_beat_4-4
1731,25.927969,1.7611436,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_27_latin_122_beat_4-4
1732,29.53597,5.2513733,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_28_rock_102_beat_4-4
1733,28.903759,4.2391577,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_2_funk_95_beat_4-4
1734,29.268734,4.5867224,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_3_hiphop_90_beat_4-4
1735,28.743544,4.958758,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_4_hiphop_90_beat_4-4
1736,28.744059,4.515458,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_5_hiphop_90_beat_4-4
1737,27.092388,5.357291,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_6_funk_80_beat_4-4
1738,28.543818,3.8766458,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_7_funk_80_beat_4-4
1739,28.63645,4.867916,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_8_funk_96_beat_4-4
1740,29.299374,4.3891196,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer8_session1_9_funk_96_beat_4-4
1741,26.158993,3.6408348,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_13_rock_120_beat_4-4
1742,26.35575,3.7158923,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_14_rock_120_beat_4-4
1743,27.059057,2.2117708,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_18_rock_120_beat_4-4
1744,26.63549,1.7630789,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_19_rock_120_beat_4-4
1745,26.690107,4.0183597,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_1_rock_100_beat_4-4
1746,26.561352,4.4373646,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_20_rock_120_beat_4-4
1747,26.665768,4.66988,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_22_rock_120_beat_4-4
1748,26.203835,3.6234908,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_23_rock_120_beat_4-4
1749,26.263443,4.0705395,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_24_rock_90_beat_4-4
1750,28.5422,4.8978486,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_25_rock_90_beat_4-4
1751,26.440273,3.8040674,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_26_rock_90_beat_4-4
1752,26.551348,5.1006684,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_28_rock_90_beat_4-4
1753,27.11185,4.141247,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_2_rock_100_beat_4-4
1754,27.613388,3.5694766,1 (Hip-Hop + Pop + HJDB),groove_midi___drummer9_session1_3_rock_100_beat_4-4
