,t-SNE dimension 1,t-SNE dimension 2,label,file
635,-3.7722228,1.0921991,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Latino_Latino-06
636,2.9508357,-2.2233715,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Latino_Latino-09
637,-0.1203651,0.7891672,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Latino_Latino-10
638,1.2864072,-7.391691,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-01
639,1.5074307,-7.444374,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-02
640,1.4839841,-7.4144387,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-03
641,1.3312616,-7.3979115,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-04
642,1.5070435,-7.4322996,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-05
643,1.4622521,-7.414511,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-06
644,1.4795114,-7.427451,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-07
645,1.3405519,-7.3926687,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-08
646,1.0718216,-7.3242073,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-09
647,1.3692632,-7.3692837,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-10
648,0.69561857,-7.252067,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-11
649,-0.07747829,-7.2381206,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-12
650,1.6404692,-7.4886675,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-14
651,1.5487887,-7.458993,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-15
652,1.3205508,-7.3945847,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Macumba-16
653,0.13496184,0.031879064,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Mambo_Kings-03
654,3.1979222,0.06958583,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Mambo_Kings-10
655,-0.81955,0.21670422,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Mambo_Kings-11
656,-0.058681373,2.69228,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Mambo_Kings-12
657,12.803074,1.4093627,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Albums-Pais_Tropical-01
658,9.54989,2.8762136,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Albums-Pais_Tropical-02
659,4.675446,2.3065488,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Pais_Tropical-03
660,12.014032,-0.9499463,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Albums-Pais_Tropical-04
661,6.598796,1.5236348,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Albums-Pais_Tropical-05
662,5.8742776,1.8876591,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Pais_Tropical-06
663,10.327453,-0.019382255,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Albums-Pais_Tropical-07
664,7.826457,0.32277122,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Albums-Pais_Tropical-08
665,5.7228217,-1.7864853,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Pais_Tropical-09
666,13.670601,1.6753513,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Albums-Pais_Tropical-10
667,4.322634,-1.5670216,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Pais_Tropical-11
668,3.5453277,-4.643331,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Pais_Tropical-12
669,12.438403,1.034725,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Albums-Pais_Tropical-13
670,15.110703,-0.3124402,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Albums-Pais_Tropical-14
671,11.866779,0.8156489,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Albums-Pais_Tropical-15
672,10.549272,1.2838951,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Albums-Pais_Tropical-16
673,-4.3185105,-2.9280362,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Secret_Garden-01
674,-0.55968213,-5.3538866,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Secret_Garden-02
675,-11.734112,-6.4838014,1 (Classical + Groove + Jazz),ballroom___ballroom_Albums-Secret_Garden-05
676,-2.0558636,-4.8295193,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Secret_Garden-06
677,-8.704902,-2.3280115,1 (Classical + Groove + Jazz),ballroom___ballroom_Albums-Step_By_Step-01
678,-6.556917,0.37249145,1 (Classical + Groove + Jazz),ballroom___ballroom_Albums-Step_By_Step-02
679,-3.6296496,-5.07611,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Step_By_Step-03
680,-5.8192024,1.4198973,1 (Classical + Groove + Jazz),ballroom___ballroom_Albums-Step_By_Step-04
681,-0.564615,3.0018299,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Step_By_Step-05
682,-2.5898652,2.669634,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Step_By_Step-06
683,-0.19020398,2.8845139,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Step_By_Step-07
684,0.14686322,3.638165,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Step_By_Step-08
685,-0.7646756,5.1856217,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Step_By_Step-09
686,-8.007841,-3.4850428,1 (Classical + Groove + Jazz),ballroom___ballroom_Albums-Step_By_Step-10
687,-2.6546488,-5.6150093,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Step_By_Step-11
688,0.5220593,5.1371994,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Step_By_Step-15
689,3.52297,4.0401816,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Step_By_Step-16
690,5.1144476,3.478851,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Step_By_Step-17
691,2.3289247,4.29297,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-Step_By_Step-18
692,-1.785144,3.3715558,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-01
693,-1.5914329,-0.9293349,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-02
694,-1.6671988,-1.341552,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-03
695,-1.3400898,-0.7605532,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-04
696,-6.607463,-5.138839,1 (Classical + Groove + Jazz),ballroom___ballroom_Albums-StrictlyDancing_Tango-05
697,-1.4048464,0.7124424,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-06
698,-3.9606736,1.3493911,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-07
699,-2.6549304,2.1653545,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-08
700,-1.3265852,0.24848704,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-09
701,-2.235368,1.713347,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-10
702,-1.2705212,-0.2265958,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-11
703,-0.9519682,-0.71024907,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-12
704,-1.2373743,-0.35694247,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-13
705,-0.40958744,-0.29106846,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-14
706,-3.922301,1.3743773,3 (Jazz + Pop + Rock),ballroom___ballroom_Albums-StrictlyDancing_Tango-15
707,-6.814188,-7.4137588,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-100601
708,-0.39928228,-7.2301455,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-100602
709,0.13266946,-7.186416,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-100603
710,-8.452522,-3.2619152,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-100604
711,0.35687962,-7.246728,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-100605
712,1.0759394,-7.35823,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-100606
713,1.021028,-7.3512316,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-100607
714,0.15135862,-7.2127657,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-100608
715,-7.691846,-2.0326843,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-100609
716,0.75700206,-7.204601,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-100610
717,1.377652,-7.4169664,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-100614
718,1.5232291,-7.4439406,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-100615
719,1.4085269,-7.41352,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-100616
720,-1.9844276,-2.208748,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103301
721,-5.377608,-0.40430874,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-103302
722,4.381336,-4.5319777,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103303
723,-0.090270065,-1.2965057,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103304
724,-5.4412656,-1.5872395,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-103305
725,-3.1766155,2.8621206,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103306
726,5.941203,1.2991562,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103307
727,-7.802903,1.2672396,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-103308
728,4.693504,3.6392844,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103312
729,-1.326231,2.0503676,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103313
730,7.9312935,-0.17249735,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103314
731,0.5511721,-0.121546246,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103315
732,4.836243,3.6636453,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103401
733,5.9396067,3.8306243,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103402
734,7.130627,1.1252345,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103403
735,8.825118,-0.12348277,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103404
736,5.417735,3.5530834,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103405
737,8.163177,0.41231364,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103406
738,4.885433,4.41127,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103407
739,12.236983,-2.6389425,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103408
740,5.035375,4.07268,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103409
741,10.765079,-2.2378395,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103410
742,7.110294,1.1869147,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103411
743,10.288176,-1.937079,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103412
744,-0.55017364,6.6767936,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103413
745,-0.19647837,5.803222,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103416
746,1.5148079,6.3773,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103417
747,2.094891,1.8136021,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103501
748,5.455715,2.4761395,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103502
749,2.4694417,4.6374426,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103503
750,-2.318772,5.305206,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103504
751,-0.09042189,6.2705455,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103505
752,6.2274303,6.134102,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103506
753,3.7971075,0.879613,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103507
754,1.3688985,2.27566,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103508
755,1.5978028,5.434488,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103509
756,2.8455317,5.710748,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103510
757,-4.0381203,4.6446743,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103511
758,-4.31896,-2.1286378,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103512
759,0.44789347,-0.51423305,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103513
760,-0.87058026,2.9666336,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103514
761,9.156319,-2.0491316,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103515
762,4.4345555,3.3863373,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103516
763,6.5543265,1.730003,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103517
764,8.336833,3.6696074,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103601
765,3.088755,5.2343993,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103602
766,6.712134,3.2641382,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103603
767,9.346728,1.6801285,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103604
768,1.1602204,5.3023486,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103605
769,5.6530275,1.0230416,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103606
770,11.740949,2.4006116,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103607
771,-2.1257865,1.308645,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103608
772,-4.236422,1.0020238,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103609
773,2.1045396,-4.2586064,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103610
774,-0.46243182,-2.7761445,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103611
775,7.4199967,3.1507604,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103612
776,-1.0841094,6.3516192,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103613
777,-2.8147106,4.7712574,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103614
778,-10.264646,0.4256926,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-103615
779,-6.4074526,1.903538,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-103616
780,7.270784,0.36913508,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103617
781,8.697891,1.7873029,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103618
782,-2.9098983,3.8618188,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103619
783,8.10678,1.9312801,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103701
784,2.796519,5.5074654,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103702
785,3.084868,6.722848,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103703
786,8.63059,-0.5984342,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103704
787,9.365643,2.220375,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103705
788,4.937006,5.6026535,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103706
789,11.159698,0.39899492,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103707
790,7.5071073,4.2585187,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103708
791,4.775399,-2.8366945,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103709
792,1.9959836,3.0968964,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103710
793,-2.5368514,0.77254444,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103711
794,-2.075772,5.481568,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103712
795,4.012015,5.0486336,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103713
796,5.5193033,3.3935776,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103714
797,-0.09213055,3.6497154,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103715
798,-1.1214907,5.6839976,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103716
799,4.1860356,-1.2799662,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103717
800,6.192306,2.1925335,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103718
801,3.6374323,3.0894802,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103719
802,2.6229863,5.5853066,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103801
803,5.769642,4.0667825,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103802
804,7.6966424,1.8926911,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103803
805,4.7139187,5.6768985,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103804
806,7.5503683,3.023163,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103805
807,7.4896655,3.0601752,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103806
808,10.710772,-0.581059,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103807
809,8.487657,3.168791,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103808
810,-4.4433417,2.2275314,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103809
811,-4.802826,1.0453233,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103810
812,2.8880613,0.08907082,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103811
813,-1.9573779,4.074622,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103812
814,7.8039923,-0.3420391,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103813
815,7.1568685,1.6944573,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103814
816,2.442664,6.2485113,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103815
817,1.9376544,6.123461,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103816
818,0.5034405,0.23983824,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103817
819,-2.4854932,2.07647,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103818
820,1.1497772,3.3832123,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103819
821,-0.9120912,6.2506223,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103901
822,4.5888467,4.8509216,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103902
823,3.7560725,6.239176,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103903
824,6.1708465,1.4941906,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103904
825,0.3131624,6.1602077,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103905
826,9.790098,-0.33098903,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103906
827,6.0360475,3.9341826,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103907
828,5.45684,1.7100135,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103908
829,8.72614,0.42129254,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103909
830,3.1133957,4.325229,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103910
831,-0.73747903,0.21289955,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103911
832,1.4093854,1.8744838,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103912
833,0.009744555,4.96593,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103913
834,3.5897036,3.2008069,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103914
835,1.9896818,5.17266,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-103917
836,7.674283,-0.78987986,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103918
837,8.367276,-0.7486049,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103919
838,13.442579,-1.8308547,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-103920
839,7.133316,2.3368487,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104001
840,8.047612,3.6368618,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104002
841,7.0804296,-0.3343722,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104003
842,2.1248446,0.0038904944,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104004
843,-3.0841753,2.2315814,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104005
844,1.7897631,1.7362164,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104006
845,0.18309236,2.8021357,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104007
846,-4.855645,4.0531187,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104008
847,9.797228,-0.8876801,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104009
848,3.5619717,5.2005215,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104010
849,-1.4318411,6.1267104,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104011
850,3.6561332,6.2702565,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104012
851,1.9406278,-1.0419862,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104015
852,2.844031,5.679419,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104016
853,3.0490654,1.0283818,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104017
854,11.020992,2.9493256,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104101
855,7.915634,2.9766693,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104102
856,8.202713,2.1669989,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104103
857,6.9555798,5.3076305,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104104
858,6.166491,-0.17131001,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104105
859,7.3603964,2.6697419,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104106
860,8.678504,-0.11057322,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104107
861,3.7529073,4.791778,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104108
862,6.177197,1.4735692,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104109
863,0.9927977,6.5123773,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104110
864,4.7236648,4.7170177,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104111
865,-6.3424735,3.4795666,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-104112
866,0.88792914,4.438744,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104113
867,-6.033815,3.3232837,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-104114
868,-3.2954047,1.8007313,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104115
869,9.556261,1.0844958,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104116
870,0.2688876,6.240513,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104117
871,5.559448,4.47571,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104118
872,8.189125,1.0149542,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104119
873,-4.1488247,-4.9927125,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104201
874,0.96586406,2.2757304,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104202
875,-2.6712127,-6.3517036,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104203
876,-8.469959,1.7573384,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-104204
877,-7.491965,-6.4286036,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-104205
878,1.4085935,2.4617133,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104206
879,4.303399,4.003878,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104207
880,1.6022743,3.5887866,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104208
881,2.8775742,-0.3379876,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104209
882,-0.85182446,4.208384,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104210
883,-3.6571152,1.1077365,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104211
884,-8.609834,1.3562458,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-104212
885,4.4816594,4.9299674,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104216
886,4.854919,3.6448078,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104217
887,8.158104,0.18735148,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104218
888,3.0681353,1.7659866,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104219
889,0.25012276,0.49868518,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104301
890,-2.7872167,-0.47371623,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104302
891,-5.6135254,-0.99460435,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-104303
892,1.2863977,-0.9611989,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104304
893,-1.1591872,3.429739,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104305
894,1.5278162,-0.39743292,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104306
895,0.48565716,2.4731417,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104307
896,-1.4618746,-1.7448142,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104308
897,0.62078774,-0.2002647,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104309
898,1.2611376,0.7958085,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104314
899,-2.5582414,0.6201841,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104315
900,1.2492307,1.176296,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104316
901,0.9507969,-2.3537014,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104317
902,-5.972819,1.1871257,1 (Classical + Groove + Jazz),ballroom___ballroom_Media-104401
903,0.0077523584,1.5923817,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104402
904,-2.892654,1.6022995,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104403
905,5.887618,-1.1484025,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104404
906,5.756835,-5.5741944,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104405
907,-3.5345495,-0.08980026,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104406
908,-0.7930032,2.3951054,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104407
909,12.541458,-0.47914782,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104408
910,-0.99328923,1.1600082,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104409
911,14.447189,0.44676948,2 (Pop + Rock + HJDB + Hip-Hop),ballroom___ballroom_Media-104415
912,-2.8540204,4.894055,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104416
913,4.0556593,0.73038614,3 (Jazz + Pop + Rock),ballroom___ballroom_Media-104417
